dataset,βwn,βos
RMBL_pollination,1.9607843137254901,1.5555555555555556
RMBL_pollination,1.7843137254901962,1.4634146341463414
RMBL_pollination,1.5833333333333333,1.2307692307692308
RMBL_pollination,2.0,NaN
RMBL_pollination,1.956989247311828,1.7647058823529411
RMBL_pollination,1.725,1.4210526315789473
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9565217391304348,1.6923076923076923
RMBL_pollination,1.702127659574468,1.2820512820512822
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8837209302325582,1.6153846153846154
RMBL_pollination,1.5555555555555556,1.2222222222222223
RMBL_pollination,2.0,NaN
RMBL_pollination,1.96,1.75
RMBL_pollination,1.6470588235294117,1.25
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8703703703703705,1.5757575757575757
RMBL_pollination,1.6451612903225807,1.2903225806451613
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8863636363636365,1.6875
RMBL_pollination,1.492063492063492,1.2195121951219512
RMBL_pollination,1.5714285714285714,1.3333333333333333
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,2.0
RMBL_pollination,1.9615384615384615,1.7777777777777777
RMBL_pollination,1.8928571428571428,1.4545454545454546
RMBL_pollination,1.875,1.4545454545454546
RMBL_pollination,1.7419354838709677,1.4074074074074074
RMBL_pollination,1.6610169491525424,1.2
RMBL_pollination,1.6862745098039216,1.3846153846153846
RMBL_pollination,1.608695652173913,1.0526315789473684
RMBL_pollination,1.490909090909091,1.1515151515151516
RMBL_pollination,1.543859649122807,1.35
RMBL_pollination,1.6585365853658536,1.2222222222222223
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,2.0
RMBL_pollination,1.8035714285714286,1.4634146341463414
RMBL_pollination,1.6888888888888889,1.4814814814814814
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8313253012048192,1.5172413793103448
RMBL_pollination,1.6296296296296295,1.3548387096774193
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9795918367346939,1.8
RMBL_pollination,1.7380952380952381,1.3529411764705883
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9793814432989691,1.75
RMBL_pollination,1.7731958762886597,1.4883720930232558
RMBL_pollination,1.7209302325581395,1.3333333333333333
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9772727272727273,1.8571428571428572
RMBL_pollination,1.76,1.3076923076923077
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9770114942528736,1.8333333333333333
RMBL_pollination,1.7303370786516854,1.3142857142857143
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9012345679012346,1.5294117647058822
RMBL_pollination,1.6206896551724137,1.3125
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9789473684210526,1.875
RMBL_pollination,1.675,1.2571428571428571
RMBL_pollination,2.0,NaN
RMBL_pollination,1.883495145631068,1.6
RMBL_pollination,1.543859649122807,1.2352941176470589
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8313253012048192,1.5333333333333334
RMBL_pollination,1.5517241379310345,1.2972972972972974
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9574468085106382,1.3333333333333333
RMBL_pollination,1.9574468085106382,1.5
RMBL_pollination,1.88,1.25
RMBL_pollination,1.8518518518518519,1.4666666666666666
RMBL_pollination,1.826086956521739,1.4285714285714286
RMBL_pollination,1.7666666666666666,1.44
RMBL_pollination,1.6491228070175439,1.2307692307692308
RMBL_pollination,1.6734693877551021,1.36
RMBL_pollination,1.6818181818181819,1.1764705882352942
RMBL_pollination,1.509433962264151,1.1875
RMBL_pollination,1.5272727272727273,1.2777777777777777
RMBL_pollination,1.5384615384615385,1.0526315789473684
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9655172413793103,1.3333333333333333
RMBL_pollination,1.8,1.4883720930232558
RMBL_pollination,1.7209302325581395,1.368421052631579
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8271604938271604,1.5333333333333334
RMBL_pollination,1.6923076923076923,1.4482758620689655
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9375,1.4
RMBL_pollination,1.7560975609756098,1.4285714285714286
RMBL_pollination,2.0,NaN
RMBL_pollination,1.936842105263158,1.25
RMBL_pollination,1.7894736842105263,1.4594594594594594
RMBL_pollination,1.6097560975609757,1.1111111111111112
RMBL_pollination,2.0,NaN
RMBL_pollination,1.930232558139535,1.5384615384615385
RMBL_pollination,1.726027397260274,1.393939393939394
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9058823529411764,1.3846153846153846
RMBL_pollination,1.7471264367816093,1.3888888888888888
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8987341772151898,1.6
RMBL_pollination,1.6071428571428572,1.1851851851851851
RMBL_pollination,2.0,NaN
RMBL_pollination,1.935483870967742,1.5384615384615385
RMBL_pollination,1.641025641025641,1.2820512820512822
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8613861386138615,1.5625
RMBL_pollination,1.6727272727272726,1.28
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8271604938271604,1.4615384615384615
RMBL_pollination,1.6428571428571428,1.3548387096774193
RMBL_pollination,1.8571428571428572,1.0
RMBL_pollination,1.9047619047619047,1.3333333333333333
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8333333333333333,1.0
RMBL_pollination,1.9787234042553192,1.0
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9555555555555555,1.0
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8461538461538463,1.3333333333333333
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8666666666666667,1.0
RMBL_pollination,1.9726027397260273,1.0
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8095238095238095,1.2
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.894736842105263,1.5
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8333333333333333,1.3333333333333333
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.894736842105263,1.5
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9622641509433962,1.5
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.92,1.75
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.68,1.2
RMBL_pollination,1.9310344827586208,1.6
RMBL_pollination,1.9310344827586208,1.7142857142857142
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9183673469387754,1.4666666666666666
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,1.7551020408163265,1.2
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8666666666666667,1.3333333333333333
RMBL_pollination,1.9230769230769231,1.1428571428571428
RMBL_pollination,1.96875,1.0
RMBL_pollination,2.0,NaN
RMBL_pollination,1.844155844155844,1.25
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,1.76,1.1428571428571428
RMBL_pollination,1.9705882352941178,1.5
RMBL_pollination,2.0,2.0
RMBL_pollination,1.7391304347826086,1.0
RMBL_pollination,1.9402985074626866,1.2
RMBL_pollination,2.0,NaN
RMBL_pollination,1.7,1.25
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,1.826086956521739,1.0
RMBL_pollination,1.9733333333333334,1.3333333333333333
RMBL_pollination,2.0,NaN
RMBL_pollination,1.7543859649122806,1.125
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,1.793103448275862,1.1428571428571428
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,1.7222222222222223,1.2307692307692308
RMBL_pollination,1.8888888888888888,1.4285714285714286
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.7904761904761906,1.3333333333333333
RMBL_pollination,1.97979797979798,1.3333333333333333
RMBL_pollination,2.0,NaN
RMBL_pollination,1.6785714285714286,1.4193548387096775
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,1.945945945945946,1.6666666666666667
RMBL_pollination,1.8588235294117648,1.368421052631579
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,1.7619047619047619,1.3103448275862069
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,1.875,1.5
RMBL_pollination,1.8933333333333333,1.0
RMBL_pollination,2.0,2.0
RMBL_pollination,1.8666666666666667,1.3333333333333333
RMBL_pollination,1.9189189189189189,1.4
RMBL_pollination,2.0,NaN
RMBL_pollination,1.7446808510638299,1.4285714285714286
RMBL_pollination,1.9411764705882353,1.2
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9333333333333333,1.6
RMBL_pollination,1.9268292682926829,1.25
RMBL_pollination,2.0,NaN
RMBL_pollination,1.6875,1.375
RMBL_pollination,1.9555555555555555,1.0
RMBL_pollination,2.0,NaN
RMBL_pollination,1.7777777777777777,1.4285714285714286
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,1.7,1.3333333333333333
RMBL_pollination,1.9534883720930232,1.8571428571428572
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.798165137614679,1.3333333333333333
RMBL_pollination,1.9805825242718447,1.8
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8333333333333333,1.4444444444444444
RMBL_pollination,1.972972972972973,1.8181818181818181
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.797752808988764,1.4375
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8181818181818181,1.3846153846153846
RMBL_pollination,1.9772727272727273,1.8181818181818181
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8734177215189873,1.4736842105263157
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8205128205128205,1.4615384615384615
RMBL_pollination,2.0,2.0
RMBL_pollination,1.8431372549019607,1.4666666666666666
RMBL_pollination,1.9166666666666667,1.5
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8837209302325582,1.375
RMBL_pollination,2.0,NaN
RMBL_pollination,1.7941176470588236,1.3636363636363635
RMBL_pollination,1.9787234042553192,1.7777777777777777
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9,1.0
RMBL_pollination,1.8918918918918919,1.5
RMBL_pollination,2.0,2.0
RMBL_pollination,1.8604651162790697,1.6842105263157894
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,2.0
RMBL_pollination,1.9583333333333333,1.6
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.926605504587156,1.5555555555555556
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9333333333333333,1.6
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8202247191011236,1.3043478260869565
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8863636363636365,1.4444444444444444
RMBL_pollination,1.9545454545454546,1.6
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8227848101265822,1.44
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,1.7692307692307692,1.2173913043478262
RMBL_pollination,2.0,2.0
RMBL_pollination,1.9215686274509804,1.5555555555555556
RMBL_pollination,1.9722222222222223,1.8
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8604651162790697,1.3333333333333333
RMBL_pollination,2.0,2.0
RMBL_pollination,1.9411764705882353,1.6
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,1.95,1.0
RMBL_pollination,1.8918918918918919,1.5
RMBL_pollination,2.0,2.0
RMBL_pollination,1.88,1.625
RMBL_pollination,1.9523809523809523,1.75
RMBL_pollination,1.9285714285714286,1.6363636363636365
RMBL_pollination,1.8867924528301887,1.5384615384615385
RMBL_pollination,1.9555555555555555,1.8181818181818181
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9464285714285714,1.6842105263157894
RMBL_pollination,1.9433962264150944,1.7692307692307692
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,2.0
RMBL_pollination,1.844155844155844,1.6756756756756757
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8695652173913044,1.5714285714285714
RMBL_pollination,1.9230769230769231,1.5714285714285714
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9120879120879122,1.4666666666666666
RMBL_pollination,1.9120879120879122,1.7419354838709677
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8048780487804879,1.6097560975609757
RMBL_pollination,1.9710144927536233,1.8333333333333333
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8271604938271604,1.4615384615384615
RMBL_pollination,1.9518072289156627,1.826086956521739
RMBL_pollination,2.0,2.0
RMBL_pollination,1.84,1.5714285714285714
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8202247191011236,1.5
RMBL_pollination,1.945945945945946,1.7333333333333334
RMBL_pollination,2.0,2.0
RMBL_pollination,1.8969072164948453,1.6551724137931034
RMBL_pollination,2.0,NaN
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8181818181818181,1.6744186046511629
RMBL_pollination,1.9615384615384615,1.7142857142857142
RMBL_pollination,1.7391304347826086,1.52
RMBL_pollination,1.7333333333333334,1.4482758620689655
RMBL_pollination,1.8245614035087718,1.6
RMBL_pollination,1.7959183673469388,1.5238095238095237
RMBL_pollination,1.9090909090909092,1.2
RMBL_pollination,1.849056603773585,1.2
RMBL_pollination,1.8909090909090909,1.4
RMBL_pollination,1.8974358974358974,1.3333333333333333
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9827586206896552,1.6
RMBL_pollination,1.8363636363636364,1.5135135135135136
RMBL_pollination,2.0,2.0
RMBL_pollination,2.0,NaN
RMBL_pollination,1.7777777777777777,1.4545454545454546
RMBL_pollination,1.9615384615384615,1.6
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9375,1.3333333333333333
RMBL_pollination,1.829268292682927,1.5
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9789473684210526,1.6
RMBL_pollination,1.8105263157894738,1.4857142857142858
RMBL_pollination,1.9024390243902438,1.3333333333333333
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9069767441860466,1.4666666666666666
RMBL_pollination,1.8082191780821917,1.4615384615384615
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9529411764705882,1.5
RMBL_pollination,1.8160919540229885,1.542857142857143
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8734177215189873,1.6
RMBL_pollination,1.8928571428571428,1.5384615384615385
RMBL_pollination,2.0,NaN
RMBL_pollination,1.935483870967742,1.3333333333333333
RMBL_pollination,1.7692307692307692,1.4545454545454546
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8415841584158417,1.5151515151515151
RMBL_pollination,1.9272727272727272,1.2
RMBL_pollination,2.0,NaN
RMBL_pollination,1.876543209876543,1.6875
RMBL_pollination,1.8571428571428572,1.4285714285714286
RMBL_pollination,1.7307692307692308,1.5483870967741935
RMBL_pollination,1.5918367346938775,1.3333333333333333
RMBL_pollination,1.7560975609756098,1.6428571428571428
RMBL_pollination,1.8888888888888888,1.5555555555555556
RMBL_pollination,1.9111111111111112,1.6923076923076923
RMBL_pollination,1.872340425531915,1.5
RMBL_pollination,1.8709677419354838,1.5
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9814814814814814,1.0
RMBL_pollination,1.803921568627451,1.4444444444444444
RMBL_pollination,1.9428571428571428,1.7142857142857142
RMBL_pollination,2.0,NaN
RMBL_pollination,1.7808219178082192,1.4074074074074074
RMBL_pollination,1.8181818181818181,1.2727272727272727
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9772727272727273,1.0
RMBL_pollination,1.864864864864865,1.6153846153846154
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9770114942528736,1.0
RMBL_pollination,1.793103448275862,1.4
RMBL_pollination,1.8181818181818181,1.4545454545454546
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9487179487179487,1.4285714285714286
RMBL_pollination,1.7846153846153847,1.5333333333333334
RMBL_pollination,2.0,NaN
RMBL_pollination,1.974025974025974,1.0
RMBL_pollination,1.7721518987341771,1.4857142857142858
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9154929577464788,1.5714285714285714
RMBL_pollination,1.6666666666666667,1.3043478260869565
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9529411764705882,1.3333333333333333
RMBL_pollination,1.6857142857142857,1.4210526315789473
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8494623655913978,1.5483870967741935
RMBL_pollination,1.9148936170212767,1.6363636363636365
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8904109589041096,1.619047619047619
RMBL_pollination,1.8333333333333333,1.5555555555555556
RMBL_pollination,1.5873015873015872,1.380952380952381
RMBL_pollination,1.709090909090909,1.4482758620689655
RMBL_pollination,1.72,1.1764705882352942
RMBL_pollination,1.6610169491525424,1.3548387096774193
RMBL_pollination,1.6721311475409837,1.2857142857142858
RMBL_pollination,1.7333333333333334,1.4285714285714286
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9836065573770492,1.3333333333333333
RMBL_pollination,1.793103448275862,1.5384615384615385
RMBL_pollination,1.7959183673469388,1.3333333333333333
RMBL_pollination,2.0,NaN
RMBL_pollination,1.7241379310344827,1.3846153846153846
RMBL_pollination,1.6896551724137931,1.3076923076923077
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9803921568627452,1.3333333333333333
RMBL_pollination,1.7045454545454546,1.446808510638298
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9801980198019802,1.0
RMBL_pollination,1.7623762376237624,1.4782608695652173
RMBL_pollination,1.7446808510638299,1.25
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9565217391304348,1.6363636363636365
RMBL_pollination,1.7468354430379747,1.5348837209302326
RMBL_pollination,2.0,NaN
RMBL_pollination,1.978021978021978,1.5
RMBL_pollination,1.7204301075268817,1.48
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8823529411764706,1.6153846153846154
RMBL_pollination,1.7096774193548387,1.4193548387096775
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9595959595959596,1.6
RMBL_pollination,1.6666666666666667,1.5
RMBL_pollination,2.0,NaN
RMBL_pollination,1.7757009345794392,1.510204081632653
RMBL_pollination,1.8032786885245902,1.4782608695652173
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8850574712643677,1.696969696969697
RMBL_pollination,1.6451612903225807,1.4210526315789473
RMBL_pollination,1.5,1.2777777777777777
RMBL_pollination,1.6595744680851063,1.2
RMBL_pollination,1.6071428571428572,1.12
RMBL_pollination,1.6206896551724137,1.2142857142857142
RMBL_pollination,1.7142857142857142,1.2
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9831932773109244,1.0
RMBL_pollination,1.7876106194690264,1.5
RMBL_pollination,1.7826086956521738,1.3333333333333333
RMBL_pollination,2.0,NaN
RMBL_pollination,1.8095238095238095,1.5
RMBL_pollination,1.709090909090909,1.2380952380952381
RMBL_pollination,2.0,NaN
RMBL_pollination,1.97979797979798,1.3333333333333333
RMBL_pollination,1.7647058823529411,1.3548387096774193
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9795918367346939,1.0
RMBL_pollination,1.7755102040816326,1.3888888888888888
RMBL_pollination,1.6818181818181819,1.2222222222222223
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9550561797752808,1.6363636363636365
RMBL_pollination,1.736842105263158,1.411764705882353
RMBL_pollination,2.0,NaN
RMBL_pollination,1.9772727272727273,1.3333333333333333
RMBL_pollination,1.6666666666666667,1.3333333333333333
